time_s,data_time,temp_cabin_zone_degree,temp_duct_supply_zone_degree
1605,04/01/2021,21.638,28.293
1606,04/01/2021,27.614,56.563
1607,04/01/2021,27.844,27.374
1608,04/01/2021,27.247,51.982
1609,04/01/2021,19.239,34.632
1610,04/01/2021,19.961,57.184
1611,04/01/2021,21.425,12.622
1612,04/01/2021,18.207,59.096
1613,04/01/2021,28.939,12.938
1614,04/01/2021,26.723,40.844
1615,04/01/2021,18.551,42.457
1616,04/01/2021,27.15,42.532
1617,04/01/2021,23.333,17.749
1618,04/01/2021,26.334,31.288
1619,04/01/2021,21.356,47.393
1620,04/01/2021,28.381,27.866
1621,04/01/2021,28.739,32.66
1622,04/01/2021,28.097,2.473
1623,04/01/2021,28.049,40.369
1624,04/01/2021,28.08,62.552
1625,04/01/2021,28.067,60.64
1626,04/01/2021,23.907,33.202
1627,04/01/2021,18.502,49.433
1628,04/01/2021,25.207,56.157
1629,04/01/2021,25.767,26.872
1630,04/01/2021,27.343,40.635
1631,04/01/2021,20.058,43.288
1632,04/01/2021,19.844,27.323
1633,04/01/2021,20.798,40.211
1634,04/01/2021,26.746,29.016
1635,04/01/2021,27.219,23.229
1636,04/01/2021,23.539,55.022
1637,04/01/2021,27.373,13.645
1638,04/01/2021,21.465,13.038
1639,04/01/2021,20.115,19.35
1640,04/01/2021,28.992,19.923
1641,04/01/2021,26.054,51.152
1642,04/01/2021,23.135,21.508
1643,04/01/2021,27.181,28.996
1644,04/01/2021,18.37,16.888
1645,04/01/2021,22.603,3.593
1646,04/01/2021,24.961,47.283
1647,04/01/2021,18.4,36.48
1648,04/01/2021,21.874,40.822
1649,04/01/2021,28.339,38.026
1650,04/01/2021,26.515,62.419
1651,04/01/2021,21.951,21.468
1652,04/01/2021,22.716,28.724
1653,04/01/2021,19.663,13.569
1654,04/01/2021,28.727,43.033
1655,04/01/2021,18.853,19.414
1656,04/01/2021,27.75,31.299
1657,04/01/2021,24.011,12.46
1658,04/01/2021,25.135,56.888
1659,04/01/2021,28.677,2.862
1660,04/01/2021,27.02,22.264
1661,04/01/2021,21.869,45.239
1662,04/01/2021,26.872,39.305
1663,04/01/2021,21.642,62.697
1664,04/01/2021,26.078,42.587
1665,04/01/2021,26.449,5.26
1666,04/01/2021,18.974,62.716
1667,04/01/2021,26.423,42.047
1668,04/01/2021,28.398,35.968
1669,04/01/2021,21.745,16.174
1670,04/01/2021,25.797,60.215
1671,04/01/2021,19.965,9.683
1672,04/01/2021,25.055,53.466
1673,04/01/2021,20.706,20.339
1674,04/01/2021,19.226,31.78
1675,04/01/2021,20.153,6.09
1676,04/01/2021,22.836,47.056
1677,04/01/2021,18.165,9.249
1678,04/01/2021,22.707,48.888
1679,04/01/2021,22.742,59.303
1680,04/01/2021,21.665,30.601
1681,04/01/2021,26.903,21.151
1682,04/01/2021,22.128,46.889
1683,04/01/2021,27.116,41.562
1684,04/01/2021,25.588,51.895
1685,04/01/2021,18.44,60.427
1686,04/01/2021,28.557,46.41
1687,04/01/2021,22.2,57.994
1688,04/01/2021,22.773,3.396
1689,04/01/2021,26.537,60.629
1690,04/01/2021,23.088,5.195
1691,04/01/2021,18.704,39.232
1692,04/01/2021,22.004,45.733
1693,04/01/2021,27.484,62.969
1694,04/01/2021,28.42,17.067
1695,04/01/2021,19.989,3.78
1696,04/01/2021,20.106,9.722
1697,04/01/2021,19.468,13.862
1698,04/01/2021,23.053,5.777
1699,04/01/2021,27.969,38.559
1700,04/01/2021,21.56,13.588
1701,04/01/2021,23.385,58.469
1702,04/01/2021,26.524,31.358
1703,04/01/2021,25.97,46.968
1704,04/01/2021,26.28,46.198
1705,04/01/2021,27.269,10.719
1706,04/01/2021,28.073,53.399
1707,04/01/2021,20.841,48.477
1708,04/01/2021,18.063,51.603
1709,04/01/2021,26.755,16.95
1710,04/01/2021,27.099,56.034
1711,04/01/2021,19.535,24.582
1712,04/01/2021,27.979,8.418
1713,04/01/2021,27.087,41.231
1714,04/01/2021,26.633,27.076
1715,04/01/2021,19.563,33.254
1716,04/01/2021,27.331,54.823
1717,04/01/2021,25.439,41.197
1718,04/01/2021,26.021,48.787
1719,04/01/2021,27.218,30.489
1720,04/01/2021,27.557,34.638
1721,04/01/2021,25.663,13.719
1722,04/01/2021,21.467,16.193
1723,04/01/2021,27.728,56.18
1724,04/01/2021,21.684,24.775
1725,04/01/2021,22.515,46.438
1726,04/01/2021,25.462,62.222
1727,04/01/2021,20.435,52.107
1728,04/01/2021,28.32,26.009
1729,04/01/2021,18.211,42.851
1730,04/01/2021,27.857,56.579
1731,04/01/2021,27.391,58.439
1732,04/01/2021,28.497,16.41
1733,04/01/2021,24.705,54.295
1734,04/01/2021,20.112,7.587
1735,04/01/2021,28.079,61.99
1736,04/01/2021,23.712,55.554
1737,04/01/2021,22.07,51.666
1738,04/01/2021,22.981,7.798
1739,04/01/2021,25.444,47.1
1740,04/01/2021,23.001,44.514
1741,04/01/2021,28.361,34.494
1742,04/01/2021,25.673,21.874
1743,04/01/2021,24.694,21.858
1744,04/01/2021,28.466,54.242
1745,04/01/2021,21.273,8.668
1746,04/01/2021,25.052,54.762
1747,04/01/2021,28.756,54.793
1748,04/01/2021,22.513,62.16
1749,04/01/2021,25.299,10.891
1750,04/01/2021,21.141,37.212
1751,04/01/2021,26.291,20.237
1752,04/01/2021,24.467,38.708
1753,04/01/2021,18.426,3.069
1754,04/01/2021,25.12,12.55
1755,04/01/2021,28.375,6.126
1756,04/01/2021,21.789,32.092
1757,04/01/2021,25.182,15.217
1758,04/01/2021,25.392,28.591
1759,04/01/2021,18.619,6.753
1760,04/01/2021,23.803,60.843
1761,04/01/2021,27.481,38.294
1762,04/01/2021,21.822,53.554
1763,04/01/2021,23.527,32.594
1764,04/01/2021,23.363,41.331
1765,04/01/2021,22.293,8.249
1766,04/01/2021,28.624,54.627
1767,04/01/2021,24.501,9.987
1768,04/01/2021,28.416,38.542
1769,04/01/2021,25.73,53.342
1770,04/01/2021,24.255,57.07
1771,04/01/2021,28.093,26.791
1772,04/01/2021,23.453,37.351
1773,04/01/2021,28.148,46.437
1774,04/01/2021,20.47,20.444
1775,04/01/2021,26.225,60.901
1776,04/01/2021,27.834,29.832
1777,04/01/2021,27.105,43.168
1778,04/01/2021,20.795,41.058
1779,04/01/2021,27.83,44.547
1780,04/01/2021,26.902,40.114
1781,04/01/2021,26.259,16.538
1782,04/01/2021,18.981,44.666
1783,04/01/2021,19.527,41.99
1784,04/01/2021,27.513,32.792
1785,04/01/2021,23.68,57.932
1786,04/01/2021,27.672,13.889
1787,04/01/2021,18.258,8.142
1788,04/01/2021,21.175,7.183
1789,04/01/2021,24.584,10.42
1790,04/01/2021,28.426,53.04
1791,04/01/2021,21.166,19.954
1792,04/01/2021,21.514,35.812
1793,04/01/2021,28.147,41.82
1794,04/01/2021,18.132,27.491
1795,04/01/2021,25.318,9.705
1796,04/01/2021,23.873,45.695
1797,04/01/2021,21.463,39.617
1798,04/01/2021,18.587,39.184
1799,04/01/2021,23.862,30.931
1800,04/01/2021,28.697,36.629
1801,04/01/2021,21.77,39.168
1802,04/01/2021,25.551,11.828
1803,04/01/2021,22.602,55.728
1804,04/01/2021,23.23,16.269
1805,04/01/2021,20.865,12.002
1806,04/01/2021,24.504,15.59
1807,04/01/2021,24.557,47.298
1808,04/01/2021,23.505,56.176
1809,04/01/2021,21.88,18.795
1810,04/01/2021,20.261,20.728
1811,04/01/2021,19.75,13.671
1812,04/01/2021,22.336,61.493
1813,04/01/2021,19.643,38.479
1814,04/01/2021,25.198,11.669
1815,04/01/2021,24.345,28.836
1816,04/01/2021,20.048,36.226
1817,04/01/2021,24.864,61.105
1818,04/01/2021,23.634,24.241
1819,04/01/2021,23.893,48.722
1820,04/01/2021,21.177,43.083
1821,04/01/2021,26.652,53.47
1822,04/01/2021,23.538,26.631
1823,04/01/2021,23.592,44.632
1824,04/01/2021,22.972,15.587
1825,04/01/2021,25.691,39.694
1826,04/01/2021,22.663,62.068
1827,04/01/2021,24.6,53.423
1828,04/01/2021,21.783,58.629
1829,04/01/2021,18.057,28.893
1830,04/01/2021,22.711,25.26
1831,04/01/2021,27.689,43.527
1832,04/01/2021,21.348,35.654
1833,04/01/2021,20.13,44.702
1834,04/01/2021,18.071,5.152
1835,04/01/2021,25.273,34.725
1836,04/01/2021,25.256,39.641
1837,04/01/2021,23.684,44.836
1838,04/01/2021,24.808,29.787
1839,04/01/2021,28.809,16.325
1840,04/01/2021,18.024,3.905
1841,04/01/2021,18.783,40.82
1842,04/01/2021,26.3,31.289
1843,04/01/2021,26.039,17.881
1844,04/01/2021,18.098,57.368
1845,04/01/2021,19.097,53.69
1846,04/01/2021,19.34,17.268
1847,04/01/2021,20.654,3.263
1848,04/01/2021,18.676,20.725
1849,04/01/2021,19.339,32.947
1850,04/01/2021,28.83,23.907
1851,04/01/2021,27.98,41.663
1852,04/01/2021,28.185,33.502
1853,04/01/2021,20.554,32.1
1854,04/01/2021,28.209,29.898
1855,04/01/2021,21.928,52.64
1856,04/01/2021,22.277,60.787
1857,04/01/2021,21.985,18.525
1858,04/01/2021,24.985,44.8
1859,04/01/2021,25.792,55.273
1860,04/01/2021,23.404,4.011
1861,04/01/2021,19.792,44.7
1862,04/01/2021,19.625,14.3
1863,04/01/2021,20.819,46.572
1864,04/01/2021,26.406,23.982
1865,04/01/2021,20.032,5.378
1866,04/01/2021,26.817,51.012
1867,04/01/2021,26.374,22.543
1868,04/01/2021,25.273,11.639
1869,04/01/2021,28.465,32.154
1870,04/01/2021,21.283,3.492
1871,04/01/2021,28.039,37.856
1872,04/01/2021,22.057,14.918
1873,04/01/2021,28.082,49.751
1874,04/01/2021,20.96,37.589
1875,04/01/2021,23.62,59.858
1876,04/01/2021,22.954,13.161
1877,04/01/2021,20.831,49.671
1878,04/01/2021,28.105,48.456
1879,04/01/2021,22.244,53.514
1880,04/01/2021,24.715,57.487
1881,04/01/2021,22.832,54.232
1882,04/01/2021,27.506,49.65
1883,04/01/2021,23.127,18.594
1884,04/01/2021,19.44,3.095
1885,04/01/2021,24.177,7.533
1886,04/01/2021,20.974,29.483
1887,04/01/2021,21.184,4.301
1888,04/01/2021,20.112,60.708
1889,04/01/2021,23.902,27.541
1890,04/01/2021,25.716,7.047
1891,04/01/2021,27.101,60.839
1892,04/01/2021,28.236,6.967
1893,04/01/2021,24.517,13.437
1894,04/01/2021,23.276,50.387
1895,04/01/2021,28.743,17.889
1896,04/01/2021,19.08,30.984
1897,04/01/2021,20.136,51.522
1898,04/01/2021,23.472,20.785
1899,04/01/2021,20.136,49.232
1900,04/01/2021,25.619,51.285
1901,04/01/2021,28.326,62.4
1902,04/01/2021,20.604,2.783
1903,04/01/2021,27.749,51.371
1904,04/01/2021,19.46,42.658
1905,04/01/2021,19.05,36.611
1906,04/01/2021,20.619,51.415
1907,04/01/2021,25.526,2.512
1908,04/01/2021,18.669,50.978
1909,04/01/2021,20.549,2.23
1910,04/01/2021,20.135,23.277
1911,04/01/2021,25.116,29.361
1912,04/01/2021,21.046,46.248
1913,04/01/2021,28.156,13.068
1914,04/01/2021,19.267,47.41
1915,04/01/2021,23.803,23.689
1916,04/01/2021,24.518,27.031
1917,04/01/2021,23.444,20.062
1918,04/01/2021,25.719,42.97
1919,04/01/2021,25.14,34.856
1920,04/01/2021,24.891,34.731
1921,04/01/2021,25.531,25.212
1922,04/01/2021,20.371,37.958
1923,04/01/2021,20.612,12.388
1924,04/01/2021,27.012,4.586
1925,04/01/2021,18.042,24.974
1926,04/01/2021,23.305,2.998
1927,04/01/2021,27.376,6.896
1928,04/01/2021,25.505,13.572
1929,04/01/2021,23.22,55.8
1930,04/01/2021,23.605,34.756
1931,04/01/2021,22.479,9.448
1932,04/01/2021,26.168,53.017
1933,04/01/2021,22.017,13.31
1934,04/01/2021,20.525,14.354
1935,04/01/2021,18.524,50.855
1936,04/01/2021,28.588,39.707
1937,04/01/2021,24.309,15.037
1938,04/01/2021,27.446,8.114
1939,04/01/2021,22.366,30.232
1940,04/01/2021,26.716,37.771
1941,04/01/2021,20.45,37.237
1942,04/01/2021,21.253,23.738
1943,04/01/2021,28.992,49.407
1944,04/01/2021,22.411,25.238
1945,04/01/2021,25.972,46.344
1946,04/01/2021,19.955,24.503
1947,04/01/2021,23.243,43.062
1948,04/01/2021,20.599,11.291
1949,04/01/2021,18.143,23.246
1950,04/01/2021,18.218,57.069
1951,04/01/2021,26.983,38.751
1952,04/01/2021,25.063,18.513
1953,04/01/2021,26.896,23.983
1954,04/01/2021,23.394,10.068
1955,04/01/2021,21.693,45.462
1956,04/01/2021,25.218,9.924
1957,04/01/2021,22.909,10.554
1958,04/01/2021,18.745,28.582
1959,04/01/2021,21.091,38.699
1960,04/01/2021,27.074,42.236
1961,04/01/2021,18.296,29.848
1962,04/01/2021,22.702,19.363
1963,04/01/2021,27.336,40.743
1964,04/01/2021,25.45,45.361
1965,04/01/2021,27.049,37.835
1966,04/01/2021,20,24.958
1967,04/01/2021,28.68,12.985
1968,04/01/2021,25.711,58.686
1969,04/01/2021,21.765,10.641
1970,04/01/2021,28.664,29.737
1971,04/01/2021,28.721,49.387
1972,04/01/2021,22.96,24.896
1973,04/01/2021,22.424,43.112
1974,04/01/2021,26.792,39.107
1975,04/01/2021,27.395,59.261
1976,04/01/2021,27.606,21.17
1977,04/01/2021,24.475,27.554
1978,04/01/2021,27.568,38.415
1979,04/01/2021,24.126,23.516
1980,04/01/2021,24.082,27.594
1981,04/01/2021,21.239,42.689
1982,04/01/2021,19.403,8.05
1983,04/01/2021,21.506,42.664
1984,04/01/2021,26.559,24.632
1985,04/01/2021,27.907,61.143
1986,04/01/2021,28.707,22.345
1987,04/01/2021,22.312,36.729
1988,04/01/2021,28.978,22.112
1989,04/01/2021,26.339,62.844
1990,04/01/2021,26.209,24.215
1991,04/01/2021,20.769,37.853
1992,04/01/2021,24.705,15.068
1993,04/01/2021,23.325,38.594
1994,04/01/2021,23.46,9.866
1995,04/01/2021,28.793,22.229
1996,04/01/2021,27.701,9.861
1997,04/01/2021,25.48,14.58
1998,04/01/2021,26.266,14.852
1999,04/01/2021,22.537,26.929
2000,04/01/2021,20.405,26.822
2001,04/01/2021,25.696,56.892
2002,04/01/2021,23.434,19.842
2003,04/01/2021,27.223,58.24
2004,04/01/2021,21.597,37.142
2005,04/01/2021,20.085,39.753
2006,04/01/2021,20.091,33.683
2007,04/01/2021,27.039,5.403
2008,04/01/2021,24.309,19.396
2009,04/01/2021,22.91,27.792
2010,04/01/2021,27.698,31.266
2011,04/01/2021,27.23,58.739
2012,04/01/2021,19.059,2.293
2013,04/01/2021,28.815,28.623
2014,04/01/2021,25.823,14.649
2015,04/01/2021,27.686,19.446
2016,04/01/2021,20.553,25.578
2017,04/01/2021,22.079,42.486
2018,04/01/2021,23.417,30.615
2019,04/01/2021,19.977,18.469
2020,04/01/2021,24.839,27.137
2021,04/01/2021,21.249,27.511
2022,04/01/2021,18.792,35.95
2023,04/01/2021,24.257,12.702
2024,04/01/2021,26.301,51.209
2025,04/01/2021,25.706,14.066
2026,04/01/2021,26.145,6.588
2027,04/01/2021,18.389,40.701
2028,04/01/2021,24.831,46.915
2029,04/01/2021,19.291,41.293
2030,04/01/2021,24.842,60.141
2031,04/01/2021,28.658,29.426
2032,04/01/2021,22.57,7.286
2033,04/01/2021,19.203,6.538
2034,04/01/2021,28.612,21.844
2035,04/01/2021,28.871,51.446
2036,04/01/2021,28.994,24.547
2037,04/01/2021,26.419,62.799
2038,04/01/2021,22.102,27.502
2039,04/01/2021,26.247,14.54
2040,04/01/2021,21.687,2.185
2041,04/01/2021,27.506,61.303
2042,04/01/2021,19.836,54.484
2043,04/01/2021,19.654,7.419
2044,04/01/2021,18.341,49.397
2045,04/01/2021,21.682,55.749
2046,04/01/2021,20.31,27.251
2047,04/01/2021,23.195,62.47
2048,04/01/2021,25.876,16.126
2049,04/01/2021,22.103,3.355
2050,04/01/2021,25.151,26.661
2051,04/01/2021,23.763,60.944
2052,04/01/2021,20.255,8.664
2053,04/01/2021,21.139,4.618
2054,04/01/2021,20.039,42.176
2055,04/01/2021,22.488,5.026
2056,04/01/2021,23.764,46.514
2057,04/01/2021,25.391,33.908
2058,04/01/2021,18.201,36.022
2059,04/01/2021,18.475,60.029
2060,04/01/2021,28.694,34.589
2061,04/01/2021,21.736,33.901
2062,04/01/2021,21.91,22.828
2063,04/01/2021,27.05,13.814
2064,04/01/2021,28.192,46.684
2065,04/01/2021,22.204,39.431
2066,04/01/2021,22.831,14.433
2067,04/01/2021,19.971,22.197
2068,04/01/2021,25.066,49.512
2069,04/01/2021,21.166,39.617
2070,04/01/2021,21.626,30.617
2071,04/01/2021,23.372,52.391
2072,04/01/2021,19.111,59.325
2073,04/01/2021,26.756,32.847
2074,04/01/2021,23.968,28.674
2075,04/01/2021,24.625,57.332
2076,04/01/2021,22.064,40.231
2077,04/01/2021,24.325,39.247
2078,04/01/2021,18.467,11.793
2079,04/01/2021,27.698,19.356
2080,04/01/2021,28.513,19.991
2081,04/01/2021,26.604,26.294
2082,04/01/2021,19.923,22.215
2083,04/01/2021,27.608,45.816
2084,04/01/2021,19.37,5.918
2085,04/01/2021,27.109,40.19
2086,04/01/2021,27.27,45.261
2087,04/01/2021,25.819,17.343
2088,04/01/2021,18.016,2.064
2089,04/01/2021,23.124,4.487
2090,04/01/2021,26.612,41.547
2091,04/01/2021,20.824,33.001
2092,04/01/2021,22.273,45.79
2093,04/01/2021,25.396,30.097
2094,04/01/2021,20.085,20.819
2095,04/01/2021,18.085,22.739
2096,04/01/2021,22.912,25.009
2097,04/01/2021,22.473,55.633
2098,04/01/2021,19.68,46.554
2099,04/01/2021,25.995,50.016
2100,04/01/2021,26.579,13.924
2101,04/01/2021,18.365,44.188
2102,04/01/2021,19.265,21.511
2103,04/01/2021,21.716,56.827
2104,04/01/2021,26.939,43.047
2105,04/01/2021,27.48,28.3
2106,04/01/2021,26.501,46.937
2107,04/01/2021,18.602,58.613
2108,04/01/2021,19.004,13.717
2109,04/01/2021,18.046,4.77
2110,04/01/2021,21.05,58.404
2111,04/01/2021,21.878,48.105
2112,04/01/2021,27.405,46.779
2113,04/01/2021,27.093,39.764
2114,04/01/2021,19.78,47.788
2115,04/01/2021,25.568,6.702
2116,04/01/2021,26.206,52.494
2117,04/01/2021,27.608,24.768
2118,04/01/2021,20.346,10.241
2119,04/01/2021,24.805,7.267
2120,04/01/2021,20.096,34.934
2121,04/01/2021,21.868,38.163
2122,04/01/2021,28.677,46.165
2123,04/01/2021,20.597,16.581
2124,04/01/2021,23.111,7.901
2125,04/01/2021,22.874,36.197
2126,04/01/2021,24.436,20.97
2127,04/01/2021,24.148,60.522
2128,04/01/2021,28.841,13.342
2129,04/01/2021,22.923,41.445
2130,04/01/2021,18.37,41.032
2131,04/01/2021,27.371,6.555
2132,04/01/2021,25.195,31.631
2133,04/01/2021,23.304,31.859
2134,04/01/2021,20.401,24.548
2135,04/01/2021,21.151,10.636
2136,04/01/2021,24.142,12.015
2137,04/01/2021,19.782,27.469
2138,04/01/2021,24.178,7.526
2139,04/01/2021,28.501,4.58
2140,04/01/2021,24.848,28.397
2141,04/01/2021,26.691,20.343
2142,04/01/2021,23.23,59.576
2143,04/01/2021,25.559,20.238
2144,04/01/2021,18.521,47.973
2145,04/01/2021,26.989,5.199
2146,04/01/2021,27.078,9.018
2147,04/01/2021,28.055,58.369
2148,04/01/2021,28.047,17.822
2149,04/01/2021,24.51,23.944
2150,04/01/2021,20.818,35.485
2151,04/01/2021,24.115,35.901
2152,04/01/2021,26.879,10.899
2153,04/01/2021,23.544,11.118
2154,04/01/2021,22.193,59.319
2155,04/01/2021,23.45,49.385
2156,04/01/2021,18.739,15.573
2157,04/01/2021,28.78,23.357
2158,04/01/2021,20.532,42.846
2159,04/01/2021,26.972,46.038
2160,04/01/2021,18.958,53.963
2161,04/01/2021,23.552,11.318
2162,04/01/2021,19.338,11.917
2163,04/01/2021,24.272,14.37
2164,04/01/2021,28.723,32.171
2165,04/01/2021,25.533,6.777
2166,04/01/2021,24.198,26.163
2167,04/01/2021,22.747,12.813
2168,04/01/2021,25.737,9.556
2169,04/01/2021,24.91,52.575
2170,04/01/2021,22.278,55.149
2171,04/01/2021,28.794,39.804
2172,04/01/2021,19.36,34.232
2173,04/01/2021,26.398,2.082
2174,04/01/2021,24.642,41.306
2175,04/01/2021,19.015,14.918
2176,04/01/2021,25.147,45.564
2177,04/01/2021,23.594,23.725
2178,04/01/2021,28.275,23.276
2179,04/01/2021,28.063,4.452
2180,04/01/2021,27.022,2.583
2181,04/01/2021,20.246,25.743
2182,04/01/2021,27.082,54.899
2183,04/01/2021,23.402,38.79
2184,04/01/2021,28.06,45.566
2185,04/01/2021,27.569,6.658
2186,04/01/2021,20.326,24.316
2187,04/01/2021,19.563,33.182
2188,04/01/2021,25.537,51.085
2189,04/01/2021,19.578,54.548
2190,04/01/2021,21.363,22.933
2191,04/01/2021,19.955,30.214
2192,04/01/2021,22.953,50.146
2193,04/01/2021,22.843,7.185
2194,04/01/2021,19.236,39.425
2195,04/01/2021,21.576,53.438
2196,04/01/2021,24.29,30.488
2197,04/01/2021,18.012,41.177
2198,04/01/2021,19.929,36.087
2199,04/01/2021,18.265,48.581
2200,04/01/2021,21.047,31.741
2201,04/01/2021,27.231,6.221
2202,04/01/2021,23.198,32.116
2203,04/01/2021,21.356,16.254
2204,04/01/2021,20.573,61.495
2205,04/01/2021,26.063,47.005
2206,04/01/2021,20.245,14.266
2207,04/01/2021,20.225,19.572
2208,04/01/2021,20.765,22.508
2209,04/01/2021,26.621,48.74
2210,04/01/2021,27.134,14.465
2211,04/01/2021,25.355,4.244
2212,04/01/2021,26.256,44.738
2213,04/01/2021,28.461,50.366
2214,04/01/2021,27.788,57.133
2215,04/01/2021,20.956,2.397
2216,04/01/2021,23.339,31.964
2217,04/01/2021,19.037,26.162
2218,04/01/2021,26.626,35.886
2219,04/01/2021,24.728,41.239
2220,04/01/2021,20.763,62.506
2221,04/01/2021,24.08,9.093
2222,04/01/2021,19.285,27.747
2223,04/01/2021,23.531,15.727
2224,04/01/2021,24.968,25.373
2225,04/01/2021,24.897,29.893
2226,04/01/2021,24.899,4.336
2227,04/01/2021,19.328,57.711
2228,04/01/2021,25.563,25.523
2229,04/01/2021,22.192,34.83
2230,04/01/2021,27.115,20.484
2231,04/01/2021,20.992,20.559
2232,04/01/2021,28.94,62.754
2233,04/01/2021,25.262,30.287
2234,04/01/2021,25.469,18.419
2235,04/01/2021,25.192,20.673
2236,04/01/2021,23.28,10.403
2237,04/01/2021,26.996,20.09
2238,04/01/2021,24.089,7.329
2239,04/01/2021,25.375,3.621
2240,04/01/2021,21.735,12.714
2241,04/01/2021,24.21,62.388
2242,04/01/2021,24.353,25.014
2243,04/01/2021,27.337,52.015
2244,04/01/2021,21.531,41.95
2245,04/01/2021,27.85,4.323
2246,04/01/2021,18.056,34.463
2247,04/01/2021,18.408,6.036
2248,04/01/2021,25.977,46.028
2249,04/01/2021,26.438,40.788
2250,04/01/2021,23.39,43.909
2251,04/01/2021,26.875,7.482
2252,04/01/2021,28.805,17.463
2253,04/01/2021,24.85,15.532
2254,04/01/2021,26.826,6.913
2255,04/01/2021,25.437,56.596
2256,04/01/2021,23.602,53.817
2257,04/01/2021,26.812,55.695
2258,04/01/2021,23.401,20.089
2259,04/01/2021,23.995,7.468
2260,04/01/2021,25.962,15.007
2261,04/01/2021,21.613,55.046
2262,04/01/2021,24.205,35.451
2263,04/01/2021,20.641,30.004
2264,04/01/2021,21.277,7.96
2265,04/01/2021,21.472,51.101
2266,04/01/2021,23.506,33.251
2267,04/01/2021,20.914,14.961
2268,04/01/2021,27.618,38.741
2269,04/01/2021,20.609,45.542
2270,04/01/2021,27.919,13.2
2271,04/01/2021,26.836,41.658
2272,04/01/2021,25.869,38.328
2273,04/01/2021,19.614,18.523
2274,04/01/2021,26.472,9.866
2275,04/01/2021,19.154,61.442
2276,04/01/2021,22.262,45.391
2277,04/01/2021,28.808,18.225
2278,04/01/2021,24.939,33.021
2279,04/01/2021,23.51,27.572
2280,04/01/2021,21.589,40.956
2281,04/01/2021,27.339,36.883
2282,04/01/2021,26.757,36.473
2283,04/01/2021,20.587,44.901
2284,04/01/2021,28.346,23.436
2285,04/01/2021,22.828,37.387
2286,04/01/2021,28.34,61.855
2287,04/01/2021,23.033,9.905
2288,04/01/2021,28.457,4.151
2289,04/01/2021,25.006,53.605
2290,04/01/2021,26.301,51.317
2291,04/01/2021,24.109,13.546
2292,04/01/2021,22.94,22.643
2293,04/01/2021,26.939,42.756
2294,04/01/2021,27.649,24.976
2295,04/01/2021,26.823,58.71
2296,04/01/2021,20.372,17.583
2297,04/01/2021,25.821,10.758
2298,04/01/2021,18.999,51.408
2299,04/01/2021,26.144,15.531
2300,04/01/2021,27.794,50.705
2301,04/01/2021,19.977,20.32
2302,04/01/2021,20.848,42.655
2303,04/01/2021,19.78,46.727
2304,04/01/2021,26.096,44.248
2305,04/01/2021,19.084,21.409
2306,04/01/2021,23.718,9.993
2307,04/01/2021,19.478,11.063
2308,04/01/2021,28.437,48.303
2309,04/01/2021,26.846,41.423
2310,04/01/2021,24.743,7.624
2311,04/01/2021,21.541,27.846
2312,04/01/2021,20.843,24.46
2313,04/01/2021,26.608,26.285
2314,04/01/2021,21.913,35.519
2315,04/01/2021,18.57,17.595
2316,04/01/2021,24.047,12.033
2317,04/01/2021,19.382,31.924
2318,04/01/2021,22.74,45.391
2319,04/01/2021,19.09,40.177
2320,04/01/2021,22.416,22.811
2321,04/01/2021,19.504,26.019
2322,04/01/2021,22.41,56.237
2323,04/01/2021,22.052,10.113
2324,04/01/2021,27.644,6.866
2325,04/01/2021,28.409,18.258
2326,04/01/2021,20.671,21.162
2327,04/01/2021,25.419,24.241
2328,04/01/2021,27.989,46.929
2329,04/01/2021,25.157,62.721
2330,04/01/2021,19.328,25.619
2331,04/01/2021,23.207,61.828
2332,04/01/2021,25.716,43.647
2333,04/01/2021,28.437,34.106
2334,04/01/2021,27.603,8.841
2335,04/01/2021,23.254,57.315
2336,04/01/2021,21.571,24.655
2337,04/01/2021,26.633,34.462
2338,04/01/2021,19.169,7.04
2339,04/01/2021,25.559,62.712
2340,04/01/2021,20.622,11.854
2341,04/01/2021,23.883,15.069
2342,04/01/2021,28.093,31.867
2343,04/01/2021,20.998,55.286
2344,04/01/2021,26.398,45.032
2345,04/01/2021,25.323,11.084
2346,04/01/2021,19.47,31.169
2347,04/01/2021,26.909,56.251
2348,04/01/2021,18.698,58.605
2349,04/01/2021,28.279,22.927
2350,04/01/2021,23.695,2.844
2351,04/01/2021,22.311,45.235
2352,04/01/2021,27.856,18.119
2353,04/01/2021,26.305,35.327
2354,04/01/2021,21.789,14.009
2355,04/01/2021,28.569,59.726
2356,04/01/2021,26.381,31.713
2357,04/01/2021,26.966,17.29
2358,04/01/2021,18.909,4.565
2359,04/01/2021,22.032,21.227
2360,04/01/2021,27.041,20.315
2361,04/01/2021,24.711,53.959
2362,04/01/2021,18.283,61.866
2363,04/01/2021,28.618,2.651
2364,04/01/2021,18.849,44.63
2365,04/01/2021,20.399,62.671
2366,04/01/2021,24.442,45.537
2367,04/01/2021,27.281,33.091
2368,04/01/2021,18.453,34.109
2369,04/01/2021,18.562,4.324
2370,04/01/2021,28.493,50.481
2371,04/01/2021,28.961,22.54
2372,04/01/2021,23.078,28.304
2373,04/01/2021,18.398,38.613
2374,04/01/2021,19.289,52.447
2375,04/01/2021,27.204,10.105
2376,04/01/2021,26.007,48.486
2377,04/01/2021,25.529,54.574
2378,04/01/2021,23.642,26.675
2379,04/01/2021,25.281,35.307
